hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
410008,2022-01-07,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,118.0,118.0,93.0,69.9,69.9,18.3,18.3,18.1,0.0,0.0,93.0,7.9,7.9,7.0,7.0,4.1,4.1,,0.0,0.0,708.0,708.0,651,489.0,489,128,128,127,0,0,651,55,55,49,49,29.0,29.0,,0.0,0.0,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,4,23,0.0,0.0,4.0,0.0,5.0,4.0,7.0,4.0,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,,,,,,,True
410004,2021-12-24,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,114.0,114.0,80.0,77.0,77.0,20.3,20.3,20.3,0.0,0.0,80.0,11.0,11.0,11.0,11.0,5.9,5.9,,,,798.0,798.0,560,539.0,539,142,142,142,0,0,560,77,77,77,77,41.0,41.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,0.0,0.0,4.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,,,,,,,False
410006,2021-12-24,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,120.6,120.6,90.6,74.0,74.0,13.9,13.9,11.3,0.0,0.0,90.6,6.0,6.0,4.6,4.6,5.9,5.9,,,,844.0,844.0,634,518.0,518,97,97,79,0,0,634,42,42,32,32,12.0,12.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,11,0.0,0.0,4.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,183,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,557,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
410008,2021-12-31,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,118.0,118.0,93.0,69.4,69.4,20.4,20.4,20.4,0.0,0.0,93.0,7.4,7.4,6.9,6.9,5.4,5.4,,,,826.0,826.0,651,486.0,486,143,143,143,0,0,651,52,52,48,48,38.0,38.0,8.0,5.0,7.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,30,0.0,0.0,5.0,0.0,6.0,4.0,6.0,9.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,,,,,,,False
410009,2021-12-31,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,211.9,211.9,200.9,163.3,163.3,55.3,55.3,55.3,0.0,0.0,200.9,11.7,11.7,11.6,11.6,4.9,4.9,,,,1483.0,1483.0,1406,1143.0,1143,387,387,387,0,0,1406,82,82,81,81,34.0,34.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,45,0.0,7.0,5.0,0.0,8.0,9.0,7.0,10.0,0.0,0.0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929,,POINT (-71.478358 41.704716),"[C410009-A, C410009-B]",7,7,7,7,,,,,,,False
410007,2022-01-07,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,673.0,574.2,464.7,497.7,448.0,142.9,131.1,117.1,11.7,7.1,528.1,77.9,63.7,68.3,58.3,13.6,10.9,,,,4038.0,3445.0,3253,3484.0,3136,1000,918,820,82,50,3697,545,446,478,408,95.0,76.0,,,,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,87,0.0,7.0,6.0,9.0,10.0,14.0,16.0,23.0,0.0,9.0,918,60.0,0.0,5.0,4.0,6.0,7.0,13.0,15.0,7.0,0.0,9.0,2228,,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,,,,,,,True
410005,2021-12-24,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,146.0,146.0,128.0,126.0,126.0,26.4,26.4,26.4,0.0,0.0,128.0,6.0,6.0,7.0,7.0,5.1,5.1,,,,1022.0,1022.0,896,882.0,882,185,185,185,0,0,896,42,42,49,49,36.0,36.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,15,0.0,0.0,6.0,9.0,10.0,14.0,16.0,4.0,0.0,0.0,84,60.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,426,,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
410012,2022-01-07,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,347.0,347.0,275.0,235.4,235.4,73.3,73.3,67.0,0.0,0.0,275.0,16.0,16.0,14.1,14.1,6.9,6.1,,,,2082.0,2082.0,1925,1648.0,1648,513,513,469,0,0,1925,112,112,99,99,48.0,43.0,,,,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,71,0.0,0.0,6.0,6.0,7.0,16.0,14.0,26.0,0.0,0.0,470,37.0,0.0,0.0,0.0,4.0,6.0,5.0,11.0,6.0,0.0,0.0,1086,,POINT (-71.397541 41.851687),[C410012-A],7,7,7,7,,,,,,,True
410009,2021-12-24,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,196.4,196.4,187.0,158.7,158.7,39.4,39.4,39.3,0.0,0.0,187.0,11.9,11.9,11.6,11.6,5.1,5.1,,,,1375.0,1375.0,1309,1111.0,1111,276,276,275,0,0,1309,83,83,81,81,36.0,36.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,40,0.0,0.0,6.0,6.0,9.0,6.0,7.0,12.0,0.0,0.0,126,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1008,,POINT (-71.478358 41.704716),"[C410009-A, C410009-B]",7,7,7,7,,,,,,,False
410005,2022-01-07,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,130.5,130.5,110.9,109.3,109.3,40.7,40.7,40.7,0.0,0.0,110.9,6.0,6.0,6.0,6.0,5.3,5.3,0.0,0.0,,783.0,783.0,776,765.0,765,285,285,285,0,0,776,42,42,42,42,37.0,37.0,0.0,0.0,,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,0,17,0.0,0.0,6.0,0.0,9.0,4.0,5.0,4.0,0.0,0.0,100,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,,,,,,,False
410011,2021-12-31,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,110.4,110.4,84.4,80.4,80.4,27.1,27.1,27.1,0.0,0.0,84.4,9.7,9.7,9.7,9.7,5.0,5.0,0.0,0.0,0.0,773.0,773.0,591,563.0,563,190,190,190,0,0,591,68,68,68,68,35.0,35.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,0.0,0.0,6.0,4.0,9.0,6.0,4.0,4.0,0.0,0.0,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611,0.0,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,13.0,31.0,6.0,1023.0,0.0,0.0,False
410010,2021-12-31,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,178.4,104.1,77.7,143.7,72.0,25.9,11.6,11.4,14.3,0.0,149.0,66.3,0.0,66.6,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,729.0,544,1006.0,504,181,81,80,100,0,1043,464,0,466,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,36,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,557,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,True
410011,2021-12-24,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,112.0,112.0,86.0,76.9,76.9,22.6,22.6,22.6,0.0,0.0,86.0,9.0,9.0,8.7,8.7,5.0,5.0,0.0,0.0,0.0,784.0,784.0,602,538.0,538,158,158,158,0,0,602,63,63,61,61,35.0,35.0,9.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,24,0.0,18.0,15.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592,0.0,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,0.0,38.0,6.0,1028.0,,0.0,False
410010,2022-01-07,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,175.5,111.2,85.4,129.7,69.4,23.4,12.9,12.7,10.6,0.0,150.3,58.4,0.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,667.0,598,908.0,486,164,90,89,74,0,1052,409,0,401,0,0.0,0.0,0.0,0.0,0.0,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,44,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,445,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,True
410010,2021-12-24,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,178.0,113.7,81.0,138.4,72.6,10.4,12.9,12.7,6.9,0.0,149.4,65.4,0.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,1246.0,796.0,567,969.0,508,73,25,23,48,0,1046,458,0,457,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,12,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,480,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,False
410013,2022-01-07,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,58.1,58.1,17.1,17.1,16.9,0.0,0.0,88.0,9.0,9.0,7.6,7.6,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616,407.0,407,120,120,118,0,0,616,63,63,53,53,21.0,20.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,,,False
410012,2021-12-31,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,347.0,347.0,275.0,228.0,228.0,57.0,57.0,52.0,0.0,0.0,275.0,16.0,16.0,12.1,12.1,7.9,7.1,,,,2429.0,2429.0,1925,1596.0,1596,399,399,364,0,0,1925,112,112,85,85,55.0,50.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,56,0.0,0.0,7.0,6.0,9.0,6.0,10.0,21.0,0.0,0.0,461,31.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,9.0,0.0,0.0,1167,,POINT (-71.397541 41.851687),[C410012-A],7,7,7,7,,,,,,,False
410004,2021-12-31,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,119.0,119.0,86.6,80.7,80.7,28.4,28.4,28.4,0.0,0.0,86.6,9.7,9.7,9.4,9.4,6.1,6.1,,,,833.0,833.0,606,565.0,565,199,199,199,0,0,606,68,68,66,66,43.0,43.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,23,0.0,0.0,7.0,6.0,9.0,6.0,10.0,7.0,0.0,0.0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,,,,,,,False
410006,2022-01-07,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,118.7,118.7,87.6,79.9,79.9,21.0,21.0,18.0,0.0,0.0,87.6,6.3,6.3,5.3,5.3,6.1,6.1,,,,712.0,712.0,613,559.0,559,147,147,126,0,0,613,44,44,37,37,22.0,21.0,,,,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,12,0.0,0.0,7.0,6.0,9.0,6.0,10.0,7.0,0.0,0.0,172,19.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,508,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,True
410012,2021-12-24,RI,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,2906,Short Term,44007,True,347.0,347.0,275.0,233.7,233.7,58.3,58.3,52.6,0.0,0.0,275.0,16.0,16.0,11.0,11.0,5.0,4.3,,,,2429.0,2429.0,1925,1636.0,1636,408,408,368,0,0,1925,112,112,77,77,35.0,30.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,40,0.0,0.0,7.0,0.0,5.0,14.0,9.0,8.0,0.0,0.0,392,31.0,0.0,0.0,0.0,0.0,6.0,4.0,12.0,8.0,0.0,0.0,1153,,POINT (-71.397541 41.851687),[C410012-A],7,7,7,7,,,,,,,False
410008,2021-12-24,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,118.0,118.0,93.0,68.1,68.1,16.7,16.7,16.7,0.0,0.0,93.0,7.3,7.3,7.0,7.0,4.1,4.1,,,,826.0,826.0,651,477.0,477,117,117,117,0,0,651,51,51,49,49,29.0,29.0,5.0,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,0.0,0.0,7.0,0.0,5.0,14.0,5.0,7.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459,,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,,,,,,,False
412001,2022-01-07,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,300.0,300.0,300.0,204.0,204.0,30.8,30.8,30.8,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1800,1224.0,1224,185,185,185,0,0,1800,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,POINT (-71.464143 41.744029),[C412001-A],6,6,6,6,,,,,,,False
412001,2021-12-31,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,300.0,300.0,300.0,204.0,204.0,7.0,7.0,30.8,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,600,408.0,408,14,14,185,0,0,600,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,POINT (-71.464143 41.744029),[C412001-A],2,2,2,2,,,,,,,False
410013,2021-12-31,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,61.0,61.0,13.3,13.3,12.3,0.0,0.0,88.0,9.0,9.0,6.4,6.4,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616,427.0,427,93,93,86,0,0,616,63,63,45,45,7.0,6.0,4.0,0.0,4.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,,,False
410007,2021-12-31,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,682.0,578.4,469.4,504.4,450.3,108.3,98.3,86.9,10.0,6.4,537.9,72.7,57.4,62.1,52.0,11.3,9.9,,,,4774.0,4049.0,3286,3531.0,3152,758,688,608,70,45,3765,509,402,435,364,79.0,69.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,80,0.0,0.0,0.0,9.0,8.0,24.0,15.0,17.0,0.0,10.0,1085,49.0,0.0,0.0,5.0,8.0,7.0,10.0,11.0,6.0,0.0,10.0,2426,,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,,,,,,,False
410006,2021-12-31,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,121.0,121.0,91.0,77.0,77.0,16.4,16.4,14.1,0.0,0.0,91.0,6.3,6.3,5.0,5.0,11.3,9.9,,,,847.0,847.0,637,539.0,539,115,115,99,0,0,637,44,44,35,35,21.0,21.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,10,0.0,0.0,0.0,0.0,0.0,24.0,15.0,17.0,0.0,0.0,213,11.0,0.0,0.0,5.0,8.0,0.0,10.0,5.0,6.0,0.0,0.0,607,,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,,,,,,,False
412001,2021-12-24,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,300.0,300.0,300.0,204.0,204.0,16.4,16.4,14.1,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1200.0,1200,816.0,816,4,4,4,0,0,1200,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,POINT (-71.464143 41.744029),[C412001-A],4,4,4,4,,,,,,,False
410007,2021-12-24,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,665.7,566.3,464.6,498.7,448.9,82.6,74.0,62.6,8.6,0.0,529.0,76.6,62.1,69.1,57.7,12.6,11.0,,,,4660.0,3964.0,3252,3491.0,3142,578,518,438,60,25,3703,536,435,484,404,88.0,77.0,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,41,0.0,0.0,4.0,10.0,5.0,10.0,7.0,5.0,0.0,8.0,940,42.0,0.0,0.0,0.0,6.0,7.0,13.0,5.0,7.0,0.0,8.0,2312,,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,,,,,,,False
410009,2022-01-07,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,210.7,210.7,200.3,162.0,159.4,64.7,64.7,64.7,0.0,0.0,200.3,11.9,11.9,12.7,12.7,6.7,6.7,,,,1264.0,1264.0,1402,1134.0,1116,453,453,453,0,0,1402,83,83,89,89,47.0,47.0,,,,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,66,0.0,5.0,7.0,5.0,5.0,15.0,16.0,13.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854,,POINT (-71.478358 41.704716),"[C410009-A, C410009-B]",7,7,7,7,,,,,,,False
410013,2021-12-24,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,49.4,49.4,8.7,8.7,8.3,0.0,0.0,88.0,9.0,9.0,6.7,6.7,6.7,6.7,0.0,0.0,0.0,665.0,665.0,616,346.0,346,61,61,58,0,0,616,63,63,47,47,10.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,7.0,0.0,5.0,15.0,0.0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,,,,,0.0,0.0,False
410010,2021-12-17,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,186.9,112.4,84.0,151.9,82.6,7.1,8.7,8.3,0.0,0.0,156.9,70.7,0.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,787.0,588,1063.0,578,50,24,24,26,0,1098,495,0,485,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,9,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,469,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,,,,,,,False
